,retail_name,retail_state,snap,wic,alcohol,pharmacy,any_tob_sld,str_typ,year,can_surveyD,storelistmatch,c_any_str_typ,c_any_tob_sld,retail_st_geo,str_typ1,Convenience store with or without gas,Drug store or pharmacy ,"Beer, wine, liquor store",Mass merchandiser,Grocery store ,Other store type not listed,Tobacco Hookah ECig
2657,publix super markets inc ,FL,1.0,1.0,1.0,1.0,,Grocery store ,2015.0,1.0,1,1,1.0,Florida,Grocery,0.006542887977953824,0.012043761879115834,0.022505649567319277,0.013699090488411189,0.04370005525926883,0.007767158446861637,0.009097475411994365
2658,quick king food store ,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2015.0,1.0,1,1,1.0,Florida,Convenience,0.021748234403690316,0.011516501142622697,0.0073763873106050416,0.016120352831466806,0.01527152923576908,0.011781910015393008,0.015280963001481525
2659,racetrac ,FL,1.0,1.0,1.0,0.0,1.0,Convenience store with or without gas,2015.0,1.0,1,1,1.0,Florida,Convenience,0.03030702820292846,0.0,0.0,0.0,0.0,0.0,0.0
2660,sunlight food mart ,FL,0.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2015.0,1.0,0,1,1.0,Florida,Convenience,0.016740656892412782,0.015582402663711336,0.009219469431415085,0.019829688871711798,0.015279131050868292,0.0105045139758653,0.007005574467376322
2661,sunlight food mart ,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2015.0,1.0,0,1,1.0,Florida,Convenience,0.016740656892412782,0.015582402663711336,0.009219469431415085,0.019829688871711798,0.015279131050868292,0.0105045139758653,0.007005574467376322
2662,sunshine foodmart ,FL,,0.0,1.0,0.0,1.0,Convenience store with or without gas,2015.0,1.0,0,1,1.0,Florida,Convenience,0.014652318268374988,0.005974402324467293,0.0044227134799709,0.0,0.007733373327105848,0.003969276783305926,0.0
2663,wal mart supercenter ,FL,0.0,1.0,1.0,1.0,1.0,Mass merchandiser,2015.0,1.0,1,1,1.0,Florida,Mass,0.004561095144019017,0.009024994045759344,0.006037796762889615,0.10630238220085642,0.026826420310054767,0.005473960149351329,0.003122733199185852
2664,walgreens ,FL,1.0,0.0,1.0,1.0,1.0,Drug store or pharmacy ,2015.0,1.0,1,1,1.0,Florida,Drug,0.011359716211259703,0.12948725601933744,0.0132681404399127,0.05374033212035571,0.016763327493412982,0.0,0.0
2665,walgreens ,FL,1.0,0.0,1.0,1.0,1.0,Drug store or pharmacy ,2015.0,1.0,1,1,1.0,Florida,Drug,0.011359716211259703,0.12948725601933744,0.0132681404399127,0.05374033212035571,0.016763327493412982,0.0,0.0
2666,winn dixie store ,FL,1.0,1.0,1.0,1.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.00804285269542187,0.01035974000451218,0.013301464900971567,0.0307160276026115,0.04336116095199902,0.005589945160715101,0.0109337472615506
2667,winn dixie store ,FL,1.0,1.0,1.0,1.0,1.0,Grocery store ,2015.0,1.0,1,1,1.0,Florida,Grocery,0.00804285269542187,0.01035974000451218,0.013301464900971567,0.0307160276026115,0.04336116095199902,0.005589945160715101,0.0109337472615506
2668,79 cent and 99 cent discount store,FL,0.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.009051574494873739,0.007390027922645138,0.0053197114304053056,0.008365458075986862,0.008533319329886083,0.006442102879652291,0.005859166803672286
2669,country quick stop,FL,0.0,0.0,0.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.01765549597160097,0.0029872011622336463,0.006913671720996511,0.0025603659000728155,0.010073807239890936,0.012767321228562703,0.007728476972568016
2670,country quick store,FL,,,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.014527792466755514,0.013346941166745827,0.00852347672900875,0.01653173128162664,0.012676237210390982,0.011926446808169733,0.00911844335868331
2671,dollar general store ,FL,1.0,1.0,1.0,0.0,1.0,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.02103212782803517,0.020786438888499025,0.00540682616274989,0.12571231977212838,0.03146321156211587,0.025823827843482083,0.008270734706826854
2672,dollar general store ,FL,1.0,1.0,1.0,0.0,1.0,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.02103212782803517,0.020786438888499025,0.00540682616274989,0.12571231977212838,0.03146321156211587,0.025823827843482083,0.008270734706826854
2673,family dollar store ,FL,1.0,1.0,1.0,0.0,1.0,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.014317860225380093,0.026628641323511264,0.0075353948049077975,0.1003035699480842,0.026887784295173443,0.019279616073859716,0.017019344247639692
2674,family dollar store ,FL,1.0,1.0,1.0,0.0,1.0,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.014317860225380093,0.026628641323511264,0.0075353948049077975,0.1003035699480842,0.026887784295173443,0.019279616073859716,0.017019344247639692
2675,hitchcock's,FL,1.0,1.0,1.0,0.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.0,0.0,0.0,0.0,0.038350504096679894,0.0,0.0
2676,jiffy food store ,FL,0.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,,1,1,1.0,Florida,Convenience,0.02150672533683992,0.017274751713934045,0.008853224225922112,0.02418052924720021,0.017787327599779686,0.010518235156851468,0.009297755303665908
2677,kangaroo express ,FL,0.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.032636958611277224,0.007855621094376439,0.005663220114295275,0.011788144365167232,0.004745186416139256,0.005082601036721753,0.005038802965552088
2678,ma n pa express,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Florida,Convenience,0.010411022742683242,0.0039278105471882195,0.006233319386739824,0.005894072182583616,0.002372593208069628,0.0025413005183608766,0.002519401482776044
2679,moon rock bluff store,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.00887942548370302,0.0069064933363414535,0.009641333031692163,0.011021154187751092,0.005786258223555375,0.007238708703961544,0.003609942690316958
2680,noble food mart,FL,0.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.01691609039112481,0.015582402663711336,0.009219469431415085,0.019829688871711798,0.015279131050868292,0.0105045139758653,0.007005574467376322
2681,s and s food store ,FL,1.0,1.0,1.0,0.0,1.0,Other store type not listed,2016.0,1.0,1,1,1.0,Florida,Other,0.017142707689572562,0.021202562261122267,0.016989258478396687,0.028004928229987004,0.025144296652519438,0.018397241814293593,0.01491136393134101
2682,stop  go ,FL,0.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.023625853991409203,0.0,0.013409379044558726,0.005120731800145631,0.01326909593234095,0.007191719235119742,0.008049895298720286
2683,sunrise food mart ,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.01879705861634973,0.018569603825944983,0.011430826171400536,0.019829688871711798,0.016449937117835513,0.011676673380812375,0.007005574467376322
2684,8013 st joe's food mart,FL,0.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.010602896180508787,0.010928698855993332,0.006953510228621775,0.009914844435855899,0.009640811963374024,0.007278658648233701,0.007605300526341133
2685,seveneleven,FL,0.0,0.0,1.0,0.0,0.0,Other store type not listed,2016.0,1.0,1,1,0.0,Florida,Other,0.022859644330628596,0.017923206973401877,0.0,0.03662356302544469,0.00702483640180331,0.007032956429682449,0.0
2686,cape trading post,FL,0.0,0.0,0.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.009207869180781215,0.0,0.007374287708604755,0.0,0.004936183971758955,0.010176662485219942,0.0
2687,creek stopdelie,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.009334811630796072,0.0,0.0029819739891608302,0.0,0.0056099233720164265,0.006386316600315643,0.0
2688,dalkeith food mart,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.013337458125114644,0.015582402663711336,0.009219469431415085,0.019829688871711798,0.015279131050868292,0.0105045139758653,0.007005574467376322
2689,david rich's iga,FL,1.0,1.0,1.0,0.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.0023224115939798834,0.0,0.0017173157779349745,0.0,0.01845760052126718,0.0015412487555054326,0.0
2690,dixie dandy,FL,1.0,0.0,1.0,0.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.007434973443301549,0.0,0.008260230310354234,0.00867015260982023,0.02253085010682559,0.0020636762926080792,0.003373387386685379
2691,dollar general ,FL,1.0,0.0,1.0,0.0,1.0,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.019517019279366138,0.020853397767973684,0.0,0.12737292137072725,0.03070306483580057,0.025808915912170896,0.005711641342702832
2692,dollar general ,FL,1.0,1.0,1.0,0.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.019517019279366138,0.020853397767973684,0.0,0.12737292137072725,0.03070306483580057,0.025808915912170896,0.005711641342702832
2693,dollar general market,FL,1.0,1.0,1.0,0.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.013418522769122074,0.015295118816129638,0.0038879300225758266,0.0703405400866018,0.02520613735587736,0.01838925331318897,0.005978553870537268
2694,express lane ,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.02159122059209803,0.007855621094376439,0.009097851670165224,0.011788144365167232,0.004745186416139256,0.012438347465413079,0.005038802965552088
2695,express lane ,FL,,,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.02159122059209803,0.007855621094376439,0.009097851670165224,0.011788144365167232,0.004745186416139256,0.012438347465413079,0.005038802965552088
2696,express lane ,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.02159122059209803,0.007855621094376439,0.009097851670165224,0.011788144365167232,0.004745186416139256,0.012438347465413079,0.005038802965552088
2697,family dollar store ,FL,1.0,0.0,0.0,0.0,1.0,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.014317860225380093,0.026628641323511264,0.0075353948049077975,0.1003035699480842,0.026887784295173443,0.019279616073859716,0.017019344247639692
2698,family dollar store ,FL,0.0,0.0,1.0,0.0,1.0,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.014317860225380093,0.026628641323511264,0.0075353948049077975,0.1003035699480842,0.026887784295173443,0.019279616073859716,0.017019344247639692
2699,good spirits,FL,0.0,0.0,1.0,0.0,0.0,"Beer, wine, liquor store",2016.0,1.0,1,1,0.0,Florida,"Beer,",0.006339616239906314,0.0,0.0248299790177125,0.0,0.0063063061164704845,0.011037170644369846,0.010320515778090764
2700,haughty heron,FL,0.0,0.0,1.0,0.0,1.0,Other store type not listed,2016.0,1.0,1,1,1.0,Florida,Other,0.0030750664993900918,0.0,0.0,0.0,0.005213096137567965,0.011771342182220944,0.0
2701,howard creek country mart,FL,0.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.011182602876469909,0.008008130138661994,0.005622718389162292,0.007169579068836349,0.009498058362319631,0.008522576438746729,0.002081822132790568
2702,piggly wiggly,FL,1.0,1.0,0.0,0.0,1.0,Grocery store ,2016.0,1.0,0,1,1.0,Florida,Grocery,0.0014652856632902363,0.0,0.0,0.02554560331662888,0.02453850000808623,0.0,0.0
2703,port (the),FL,0.0,0.0,1.0,0.0,1.0,"Beer, wine, liquor store",2015.0,1.0,1,1,1.0,Florida,"Beer,",0.007390944322534548,0.005259196141527541,0.014859126324316211,0.0,0.003490073510767496,0.00824589796454235,0.005711641342702832
2704,randy's discount grocery,FL,1.0,0.0,1.0,0.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.009681638194246984,0.007882533216235015,0.0071520910421022784,0.007648797965573576,0.019985243203290624,0.0059952042109753965,0.0065489777478663184
2705,scallop cove,FL,0.0,0.0,1.0,0.0,1.0,Other store type not listed,2016.0,1.0,1,1,1.0,Florida,Other,0.003597550022162768,0.0,0.0,0.0,0.0,0.018099113532518054,0.0
2706,thirsty goat loungepackage,FL,0.0,0.0,1.0,0.0,1.0,Other store type not listed,2016.0,1.0,1,1,1.0,Florida,Other,0.0008571259306896471,0.0,0.0,0.0,0.0,0.015163835263914592,0.0
2707,wimico county store,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.011056841056964915,0.01035974000451218,0.00852347672900875,0.01653173128162664,0.009274837714455968,0.007616784205096154,0.007330983801841673
2708,a  m mini supermarket,FL,1.0,0.0,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.013705480202233283,0.0,0.009215275121678546,0.0,0.021716284764979523,0.015147503246992816,0.0038321395327324723
2709,a and m food mart,FL,1.0,,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.01826877667363935,0.019510213210899557,0.01735550368388966,0.023654087854498584,0.02263610010360805,0.016580398816063265,0.012619183095051426
2710,bowling green marathon,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2015.0,1.0,1,1,1.0,Florida,Convenience,0.011165796100855302,0.0029872011622336463,0.0033151672424138134,0.0,0.001982346991268024,0.006689772822306951,0.0
2711,cardenas tienda mexicana 2,FL,1.0,0.0,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.010132111064067459,0.0,0.0,0.0,0.009254351504654259,0.0036778732143456627,0.0
2712,circle k store ,FL,1.0,,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.0283788762157727,0.02071948000902436,0.01081365232549978,0.03306346256325328,0.01201245758074116,0.01668432123609047,0.010829828070950875
2713,circle k store ,FL,1.0,,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.0283788762157727,0.02071948000902436,0.01081365232549978,0.03306346256325328,0.01201245758074116,0.01668432123609047,0.010829828070950875
2714,country cooler,FL,,,,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.015395402985862594,0.005974402324467293,0.0062333011325177165,0.0,0.010666858295078324,0.009120271689516948,0.0
2715,cracker trail country store,FL,1.0,,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.012796657826517099,0.010889428219319649,0.006553026428480527,0.011021154187751092,0.010504418468053457,0.00686026817607774,0.005574924122316462
2716,del pueblo market,FL,1.0,1.0,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.008333461595418394,0.004868419932142793,0.0038879300225758266,0.006654079401238169,0.0117261571032092,0.0039435466015980865,0.003122733199185852
2717,dollar general store ,FL,1.0,,1.0,1.0,1.0,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.02103212782803517,0.020786438888499025,0.00540682616274989,0.12571231977212838,0.03146321156211587,0.025823827843482083,0.008270734706826854
2718,dollar general store ,FL,1.0,0.0,1.0,0.0,1.0,Mass merchandiser,2015.0,1.0,0,1,1.0,Florida,Mass,0.02103212782803517,0.020786438888499025,0.00540682616274989,0.12571231977212838,0.03146321156211587,0.025823827843482083,0.008270734706826854
2719,dollar general store ,FL,1.0,,1.0,1.0,1.0,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.02103212782803517,0.020786438888499025,0.00540682616274989,0.12571231977212838,0.03146321156211587,0.025823827843482083,0.008270734706826854
2720,family dollar store ,FL,1.0,,1.0,1.0,,Mass merchandiser,2016.0,1.0,1,1,1.0,Florida,Mass,0.014317860225380093,0.026628641323511264,0.0075353948049077975,0.1003035699480842,0.026887784295173443,0.019279616073859716,0.017019344247639692
2721,fiesta supermarket,FL,0.0,0.0,1.0,0.0,1.0,Grocery store ,2015.0,1.0,1,1,1.0,Florida,Grocery,0.005145330128597026,0.0,0.0029819739891608302,0.0,0.030674170860563277,0.011847594306792691,0.0
2722,lf convenience store,FL,1.0,,0.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.015791048859893745,0.01035974000451218,0.008535829791820682,0.01653173128162664,0.00734280806285182,0.004558107014411061,0.01054975026246933
2723,la palma mexican food,FL,1.0,,,0.0,,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.008449692642505563,0.0026185403647921465,0.003168307317922843,0.0031601626423647723,0.011783483806138953,0.008240545633037165,0.0052692858838880585
2724,la placita mexicana,FL,1.0,0.0,1.0,1.0,0.0,Convenience store with or without gas,2016.0,1.0,1,1,0.0,Florida,Convenience,0.0087620110006135,0.0,0.0013060629137120413,0.0,0.011982059033383915,0.003609596365064739,0.004021087557641617
2725,ona food,FL,1.0,,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.010872016229697357,0.007855621094376439,0.006892796126344446,0.009480487927094317,0.012895339323739883,0.007950979501574884,0.00776568253638094
2726,pine cone of hardee,FL,0.0,0.0,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.008426727254225115,0.0026185403647921465,0.005689331803215672,0.006090381145157298,0.003232152575744777,0.0026907986654689177,0.002922341102561612
2727,presco food store,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2015.0,1.0,1,1,1.0,Florida,Convenience,0.015790029194690993,0.017274751713934045,0.008853224225922112,0.02418052924720021,0.017787327599779686,0.010518235156851468,0.009297755303665908
2728,preston food  fuel,FL,1.0,,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.013173778277213943,0.0039278105471882195,0.0049373850577526385,0.004740243963547159,0.01231277506891576,0.006783693699787639,0.00388284126819047
2729,quick e mart,FL,1.0,1.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.022924358904062928,0.018049988091518688,0.007652880045808331,0.021508737206509046,0.01181161340743321,0.012595051413397123,0.01365252504478745
2730,ranchito meat  produce,FL,1.0,,1.0,0.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.0038725518147552707,0.0,0.0,0.0,0.020061537803820525,0.0036778732143456627,0.0
2731,sellers market,FL,1.0,,1.0,1.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.005854740595587774,0.009736839864285586,0.007775860045151653,0.013308158802476338,0.020969677722269053,0.007887093203196173,0.006245466398371704
2732,speedway ,FL,1.0,,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.03732065074158021,0.0,0.0,0.0,0.0,0.0,0.0
2733,sunoco of 7 mile,FL,1.0,,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.010880493514088903,0.0039278105471882195,0.007487400362128675,0.009135571717735947,0.0033087595849204576,0.008187007738634356,0.004383511653842418
2734,wal mart supercenter ,FL,1.0,1.0,1.0,1.0,1.0,Grocery store ,2016.0,1.0,1,1,1.0,Florida,Grocery,0.004561095144019017,0.009024994045759344,0.006037796762889615,0.10630238220085642,0.026826420310054767,0.005473960149351329,0.003122733199185852
2735,wauchula citgo,FL,1.0,,1.0,1.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.014105850266301739,0.0,0.0,0.0,0.007204159960498687,0.0,0.0
2736,wauchula food store i,FL,1.0,0.0,1.0,0.0,1.0,Convenience store with or without gas,2016.0,1.0,1,1,1.0,Florida,Convenience,0.014061515183349268,0.017274751713934045,0.008853224225922112,0.02418052924720021,0.019588367589904357,0.010518235156851468,0.009297755303665908
